# CSV-File created with merge-csv.com,,,,,,
title, link ,,lat,lon,,
St. Clairsville Public Library,http://www.stclibrary.org/,OH,40.388783,-82.764915,,
Stark County District Library,http://www.starklibrary.org/,OH,40.388783,-82.764915,,
Stow-Munroe Falls Public Library,http://www.smfpl.org/,OH,40.388783,-82.764915,,
Sunbury Community Library,http://community.lib.oh.us/,OH,40.388783,-82.764915,,
Taylor Memorial Public Library,http://www.taylor.lib.oh.us/,OH,40.388783,-82.764915,,
Toledo-Lucas County Public Library,http://www.toledolibrary.org/default.aspx,OH,40.388783,-82.764915,,
Twinsburg Public Library,http://www.twinsburglibrary.org/,OH,40.388783,-82.764915,,
Upper Sandusky Community Library,http://www.upper-sandusky.lib.oh.us/,OH,40.388783,-82.764915,,
Wadsworth Public Library,http://www.wadsworthlibrary.com/,OH,40.388783,-82.764915,,
Warren-Trumbull County Public Library,http://www.wtcpl.lib.oh.us/,OH,40.388783,-82.764915,,
Washington County Public Library.,http://www.wcplib.info/,OH,40.388783,-82.764915,,
Washington-Centerville Public Library,http://www.wclibrary.info/,OH,40.388783,-82.764915,,
Wauseon Public Library,http://www.wauseonlibrary.org/,OH,40.388783,-82.764915,,
Wayne County Public Library - Ohio,http://www.wcpl.info/Default.aspx,OH,40.388783,-82.764915,,
Wayne Public Library,http://www.waynepubliclibrary.org/,OH,40.388783,-82.764915,,
Westerville Public Library,http://www.westervillelibrary.org/,OH,40.388783,-82.764915,,
Westlake Porter Public Library,http://www.westlakelibrary.org/,OH,40.388783,-82.764915,,
Williams County Public Library,http://www.mywcpl.org/,OH,40.388783,-82.764915,,
Willoughby-Eastlake Public Library,http://www.wepl.lib.oh.us/,OH,40.388783,-82.764915,,
Wilmington Public Library of Clinton County,http://www.wilmington.lib.oh.us/,OH,40.388783,-82.764915,,
Wood County District Library,http://wcdpl.org/,OH,40.388783,-82.764915,,
Worthington Public Library,http://www.worthingtonlibraries.org,OH,40.388783,-82.764915,,
Wright Memorial Public Library,http://www.wright.lib.oh.us/,OHBartlesville Public Library,35.565342,-96.928917,,
Pioneer Library System,http://www.pioneer.lib.ok.us/,OK,35.565342,-96.928917,,
Ada Public Library,http://www.adapl.okpls.org/,OK,35.565342,-96.928917,,
Ardmore Public Library,http://www.ardmorelibrary.org/,OK,35.565342,-96.928917,,
Bartlett-Carnegie Public Library,http://www.sapulpa.lib.ok.us/,OK,35.565342,-96.928917,,
Buckley Public Library,http://www.oklibrary.net/poteau/home.htm,OK,35.565342,-96.928917,,
Chickasaw Regional Library System,http://www.regional-sys.lib.ok.us/,OK,35.565342,-96.928917,,
Choctaw County Library,http://www.oklibrary.net/hugo/,OK,35.565342,-96.928917,,
Eastern Oklahoma District Library System,http://www.eodls.lib.ok.us/,OK,35.565342,-96.928917,,
El Reno Carnegie Library,http://www.elreno.lib.ok.us/,OK,35.565342,-96.928917,,
Fairview Municipal Library,http://www.fairviewok.org/id87.html,OK,35.565342,-96.928917,,
Guthrie Public Library,http://www.guthrie.okpls.org/,OK,35.565342,-96.928917,,
Hominy Public Library,http://www.hominy.lib.ok.us/,OK,35.565342,-96.928917,,
Lawton Public Library,http://www.cityof.lawton.ok.us/library/,OK,35.565342,-96.928917,,
Mabel C. Fry Public Library,http://www.cityofyukonok.gov/city-departments/mabel-c-fry-public-library/,OK,35.565342,-96.928917,,
Metropolitan Library System,http://www.mls.lib.ok.us/,OK,35.565342,-96.928917,,
Miami Public Library,http://www.miami.lib.ok.us/,OK,35.565342,-96.928917,,
Snyder Public Library,http://snyderlibrary.awardspace.com/,OK,35.565342,-96.928917,,
Southeastern Public Library System of Oklahoma,http://www.oklibrary.net/,OK,35.565342,-96.928917,,
Stillwater Public Library,http://library.stillwater.org/,OK,35.565342,-96.928917,,
Tulsa City-County Library,http://www.tulsalibrary.org/,OK,35.565342,-96.928917,,
Wister Public Library,http://www.oklibrary.net/wister/,OKAlbany Public Library,35.565342,-96.928917,,
Bandon Public Library,http://info.cclsd.org/ban/,OR,44.572021,-122.070938,,
Cedar Mill Community Library,http://library.cedarmill.org/,OR,44.572021,-122.070938,,
Clackamas County Library,http://www.clackamas.us/lib/,OR,44.572021,-122.070938,,
Coos Bay Public Library,http://bay.cooslibraries.org/,OR,44.572021,-122.070938,,
Corvallis-Benton County Public Library,http://library.ci.corvallis.or.us/,OR,44.572021,-122.070938,,
Crook County Library,http://www.crooklib.org/,OR,44.572021,-122.070938,,
Dalles-Wasco County Library,http://www.ci.the-dalles.or.us/library.htm,OR,44.572021,-122.070938,,
Deschutes Public Library System,http://www.deschuteslibrary.org/,OR,44.572021,-122.070938,,
Douglas County Library System,http://dclibrary.us/,OR,44.572021,-122.070938,,
Driftwood Public Library,http://www.driftwoodlib.org/,OR,44.572021,-122.070938,,
Estacada Public Library,http://www.estacada.lib.or.us/,OR,44.572021,-122.070938,,
Eugene Public Library,http://www.eugene-or.gov/index.aspx?NID=130,OR,44.572021,-122.070938,,
Gladstone School District,http://www.gladstone.lib.or.us/,OR,44.572021,-122.070938,,
Hermiston Public Library,http://www.hermistonlibrary.us/,OR,44.572021,-122.070938,,
Hillsboro Public Library,http://www.hillsboro.plinkit.org,OR,44.572021,-122.070938,,
Hood River County Library,http://www.hoodriver.plinkit.org,OR,44.572021,-122.070938,,
Jackson County Library Services,http://www.jcls.org/,OR,44.572021,-122.070938,,
Josephine County Library,http://www.co.josephine.or.us/SectionIndex.asp?SectionID=128,OR,44.572021,-122.070938,,
Klamath County Library Service District,http://www.klamathlibrary.plinkit.org,OR,44.572021,-122.070938,,
La Grande Public Library,http://www.cityoflagrande.org/muraProjects/muraLAG/lagcity/index.cfm/city-facilities/library/,OR,44.572021,-122.070938,,
Lake Oswego Public Library,http://www.ci.oswego.or.us/library,OR,44.572021,-122.070938,,
Lane Library District,http://www.creswell.plinkit.org/,OR,44.572021,-122.070938,,
McMinnville Public Library,http://www.maclibrary.org/,OR,44.572021,-122.070938,,
Pendleton Public Library,http://www.pendleton.or.us/library/pendleton-public-library,OR,44.572021,-122.070938,,
Salem Public Library,http://www.cityofsalem.net/Departments/Library/Pages/home.aspx,OR,44.572021,-122.070938,,
Seaside Public Library,http://www.seasidelibrary.org,OR,44.572021,-122.070938,,
Siletz Public Library,http://www.cityofsiletz.org/,OR,44.572021,-122.070938,,
Tigard Public Library,http://www.tigard-or.gov/library/,OR,44.572021,-122.070938,,
Tualatin Public Library,http://www.wccls.org/libraries/tualatin,OR,44.572021,-122.070938,,
Washington County Cooperative Library Services,http://www.wccls.org/,OR,44.572021,-122.070938,,
Wilsonville Public Library,http://www.wilsonville.lib.or.us/,ORCumberland Public Library,44.572021,-122.070938,,
Adams Memorial Library,http://www.cflibrary.org/,RI,41.680893,-71.51178,,
Clark Memorial Library,http://www.clarklib.org/,RI,41.680893,-71.51178,,
East Providence Public Library,http://www.eastprovidencelibrary.org/epl/,RI,41.680893,-71.51178,,
East Smithfield Public Library,http://www.eastsmithfieldpubliclibrary.org/,RI,41.680893,-71.51178,,
Exeter Public Library - Rhode Island,http://www.exeterpubliclibrary.org/,RI,41.680893,-71.51178,,
George Hail Library.,http://www.georgehail.org/,RI,41.680893,-71.51178,,
Greenville Public Library,http://www.yourlibrary.ws/,RI,41.680893,-71.51178,,
Harmony Library,http://www.harmonylibrary.org/,RI,41.680893,-71.51178,,
Jamestown Philomenian Library,http://www.jamestownphilomenianlibrary.org,RI,41.680893,-71.51178,,
Jesse M. Smith Library,http://jmslibrary.org/,RI,41.680893,-71.51178,,
Langworthy Public Library,http://langworthylibrary.org/,RI,41.680893,-71.51178,,
Lincoln Public Library,http://www.lincolnlibrary.com/,RI,41.680893,-71.51178,,
Louttit Library,http://www.louttitlibrary.org/,RI,41.680893,-71.51178,,
Mohr Library,http://www.mohrlibrary.org/,RI,41.680893,-71.51178,,
Newport Public Library,http://www.newportlibraryri.org/npl/,RI,41.680893,-71.51178,,
North Providence Union Free Library,http://www.nplib.com/,RI,41.680893,-71.51178,,
North Scituate Public Library,http://scituatelibrary.org/,RI,41.680893,-71.51178,,
Pascoag Public Library,http://pascoaglibrary.org/default.html,RI,41.680893,-71.51178,,
Pawtucket Public Library,http://www.pawtucketlibrary.org/,RI,41.680893,-71.51178,,
Portsmouth Free Public Library,http://portsmouthlibrary.org/,RI,41.680893,-71.51178,,
Providence Public Library,http://www.provlib.org/,RI,41.680893,-71.51178,,
Warwick Public Library,http://www.warwicklibrary.org/wpl/,RI,41.680893,-71.51178,,
West Warwick Public Library,http://www.wwlibrary.org/,RI,41.680893,-71.51178,,
Woonsocket Harris Public Library,http://www.woonsocketlibrary.org/,RIAnna Porter Public Library,41.680893,-71.51178,,
Blount County Public Library,http://www.blountlibrary.org/,TN,35.747845,-86.692345,,
Brentwood Library,http://brentwood-tn.org/index.aspx?page=91,TN,35.747845,-86.692345,,
Chattanooga-Hamilton County Bicentennial Library,http://www.lib.chattanooga.gov/,TN,35.747845,-86.692345,,
Clarksville Montgomery County Public Library,http://www.mcgtn.org/library,TN,35.747845,-86.692345,,
Cleveland Bradley County Public Library,http://www.clevelandlibrary.org/index.php,TN,35.747845,-86.692345,,
Etowah Carnegie Public Library,http://www.etowahlibrary.com/,TN,35.747845,-86.692345,,
Fort Loudoun Regional Library,http://www.tennessee.gov/tsla/regional/FLRL/,TN,35.747845,-86.692345,,
Franklin County Library,http://www.franklincountylibrary.org/,TN,35.747845,-86.692345,,
Hardin County Public Library,http://www.hardincountylibrary.org/,TN,35.747845,-86.692345,,
Jacksboro Public Library,http://www.jacksboropubliclibrary.org/,TN,35.747845,-86.692345,,
Jackson-Madison County Library,http://www.jmcl.tn.org/,TN,35.747845,-86.692345,,
Johnson City Public Library,http://www.jcpl.net/index.asp,TN,35.747845,-86.692345,,
Kingsport Public Library,http://www.kingsportlibrary.org/,TN,35.747845,-86.692345,,
Knox County Public Library System,http://knoxrooms.sirsi.net/rooms/portal/page/Sirsi_HOME,TN,35.747845,-86.692345,,
Lexington-Henderson County Everett Horn Public Library,http://ehlibrary.com/,TN,35.747845,-86.692345,,
Linebaugh Public Library System,http://linebaugh.org/,TN,35.747845,-86.692345,,
Madisonville Public Library,http://www.madisonvillelibrary.org/,TN,35.747845,-86.692345,,
Martin Curtis Hendersonville Public Library,http://www2.youseemore.com/hendersonville/,TN,35.747845,-86.692345,,
Maury County Public Library,http://www.maurycountylibrary.org/,TN,35.747845,-86.692345,,
Memphis Public Library,http://www.memphislibrary.org/mplic-home,TN,35.747845,-86.692345,,
Millard Oakley Public Library,http://www.overtoncolibrary.com/,TN,35.747845,-86.692345,,
Morristown-Hamblen Library,http://www.morristownhamblenlibrary.org/,TN,35.747845,-86.692345,,
Nashville Public Library,http://www.library.nashville.org/,TN,35.747845,-86.692345,,
Northeast Tennessee Library Network,http://www.wrlibrary.org/,TN,35.747845,-86.692345,,
Oak Ridge Public Library,http://www.oakridgetenn.org/department/Library/Home,TN,35.747845,-86.692345,,
Obion County Public Library,http://oclibrary.org/,TN,35.747845,-86.692345,,
Pigeon Forge Public Library,http://www.cityofpigeonforge.com/library.aspx,TN,35.747845,-86.692345,,
Putnam County Library,http://www.pclibrary.org/,TN,35.747845,-86.692345,,
Sevier County Public Library,http://www.sevierlibrary.org/,TN,35.747845,-86.692345,,
Sullivan County Public Library!,http://www.sullivancountylibrarytn.org/,TN,35.747845,-86.692345,,
White County Public Library,http://wtclibrary.org/wcplibrary.php,TN,35.747845,-86.692345,,
Williamson County Public Library,http://lib.williamson-tn.org/,TNButt-Holdsworth Memorial Library,35.747845,-86.692345,,
Amarillo Public Library,http://www.amarillolibrary.org/,TX,31.054487,-97.563461,,
Cooke County Library,http://www.cookecountylibrary.org/Pages/default.aspx,TX,31.054487,-97.563461,,
Ector County Public Library,http://www.ector.lib.tx.us/,TX,31.054487,-97.563461,,
El Paso Public Library,http://www.elpasolibrary.org/,TX,31.054487,-97.563461,,
Houston Public Library,http://www.houstonlibrary.org/hpl-locations,TX,31.054487,-97.563461,,
Joe Barnhart Bee County Library,http://www.bclib.org/,TX,31.054487,-97.563461,,
Keller Public Library,http://www.cityofkeller.com/index.aspx?page=35,TX,31.054487,-97.563461,,
Abilene Public Library,http://www.abilenetx.com/apl/,TX,31.054487,-97.563461,,
Allen Public Library,http://www.cityofallen.org/Index.aspx?NID=900,TX,31.054487,-97.563461,,
Arlington Public Library,http://arlingtonlibrary.org/,TX,31.054487,-97.563461,,
Austin Public Library,http://library.austintexas.gov/,TX,31.054487,-97.563461,,
Beaumont Public Library System,http://www.beaumontlibrary.org/,TX,31.054487,-97.563461,,
Bedford Public Library - Texas,http://www.bedfordlibrary.org/,TX,31.054487,-97.563461,,
Blanco Library,http://www.blancolib.org/,TX,31.054487,-97.563461,,
Brazoria County Library System,http://www.bcls.lib.tx.us/,TX,31.054487,-97.563461,,
Bryan and College Station Library System,http://www.bcslibrary.org/,TX,31.054487,-97.563461,,
Burleson Public Library,http://www.burlesonlibrary.com/,TX,31.054487,-97.563461,,
Carrollton Public Library,http://cityofcarrollton.com/index.aspx?page=114,TX,31.054487,-97.563461,,
Cedar Park Public Library,http://www.cedarparktexas.gov/index.aspx?page=202,TX,31.054487,-97.563461,,
Chambers County Library,http://www.chambers.lib.tx.us/,TX,31.054487,-97.563461,,
Chico Public Library,http://cityofchicotexas.com/library.html,TX,31.054487,-97.563461,,
Corpus Christi Public Libraries,http://www.cclibraries.com/,TX,31.054487,-97.563461,,
Cross Plains Public Library,http://www.crossplainslibrary.com/,TX,31.054487,-97.563461,,
Dallas Public Library,http://www.dallaslibrary2.org/,TX,31.054487,-97.563461,,
Denison Public Library,http://www.barr.org/denison.htm,TX,31.054487,-97.563461,,
Denton Public Library,http://library.cityofdenton.com/,TX,31.054487,-97.563461,,
DeSoto Public Library,http://www.ci.desoto.tx.us/index.aspx?NID=110,TX,31.054487,-97.563461,,
Dr. Eugene Clark Library,http://www.clark-library-lockhart.org/,TX,31.054487,-97.563461,,
Dripping Springs Community Library,http://www.dscl.org/,TX,31.054487,-97.563461,,
East Parker County Library,http://www.epclibrary.com/,TX,31.054487,-97.563461,,
Edinburg Public Library,http://www.edinburg.lib.tx.us/,TX,31.054487,-97.563461,,
Ethel L. Whipple Memorial Library,http://www.losfresnos.lib.tx.us/,TX,31.054487,-97.563461,,
Farmers Branch Manske Library,https://www.farmersbranch.info/play/manske-library,TX,31.054487,-97.563461,,
Fort Bend County Libraries,http://www.fortbend.lib.tx.us/,TX,31.054487,-97.563461,,
Fort Worth Library,http://fortworthtexas.gov/Library/,TX,31.054487,-97.563461,,
Gilbreath Memorial Library,http://www.winnsborolibrary.org/,TX,31.054487,-97.563461,,
Grand Prairie Public Library System,http://www.gptx.org/index.aspx?page=171,TX,31.054487,-97.563461,,
Grapevine Public Library,http://www.grapevinetexas.gov/index.aspx?nid=290,TX,31.054487,-97.563461,,
Haltom City Public Library,http://www.haltomcitytx.com/departments/library,TX,31.054487,-97.563461,,
Harrington Library Consortium,http://harringtonlc.org/,TX,31.054487,-97.563461,,
Harris County Public Library,http://www.hcpl.net/,TX,31.054487,-97.563461,,
Highland Park Library,http://www2.youseemore.com/highland/default.asp,TX,31.054487,-97.563461,,
Hurst Public Library,http://hursttx.gov/index.aspx?page=66,TX,31.054487,-97.563461,,
Irving Public Library,http://www.ci.irving.tx.us/library/home.asp,TX,31.054487,-97.563461,,
J. R. Huffman Public Library,http://www.hemphilltxlibrary.com/,TX,31.054487,-97.563461,,
Jacksonville Public Library.,http://www.jacksonvillelibrary.com/,TX,31.054487,-97.563461,,
Killeen Public Library,http://www.killeentexas.gov/index.php?section=71,TX,31.054487,-97.563461,,
Lake Travis Community Library,http://www.laketravislibrary.org/,TX,31.054487,-97.563461,,
Laredo Public Library,http://www.laredolibrary.org/,TX,31.054487,-97.563461,,
Lewisville Public Library,http://www.cityoflewisville.com/index.aspx?page=204,TX,31.054487,-97.563461,,
Liberty Hill Public Library,http://www.lhpl.org/,TX,31.054487,-97.563461,,
Lindale Library,http://www.lindalelibrary.org/,TX,31.054487,-97.563461,,
Longview Public Library.,http://library.longviewtexas.gov/,TX,31.054487,-97.563461,,
Lubbock City-County Library,http://library.ci.lubbock.tx.us/,TX,31.054487,-97.563461,,
Marshall Public Library.,http://www.marshalltexas.net/departments/library,TX,31.054487,-97.563461,,
McAllen Memorial Library,http://www.mcallenlibrary.net/,TX,31.054487,-97.563461,,
Mesquite Public Library System,http://www.cityofmesquite.com/library/,TX,31.054487,-97.563461,,
Midland County Public Library,http://www.co.midland.tx.us/lib/,TX,31.054487,-97.563461,,
Montgomery County Memorial Library System,http://www.countylibrary.org/,TX,31.054487,-97.563461,,
Mount Pleasant Public Library,http://www.mpcity.net/library_public.htm,TX,31.054487,-97.563461,,
Murphy Memorial Library.,http://www.murphymemlib.org/,TX,31.054487,-97.563461,,
Nesbitt Memorial Library,http://library.columbustexas.net/,TX,31.054487,-97.563461,,
New Braunfels Public Library,http://www.nbtexas.org/index.aspx?nid=114,TX,31.054487,-97.563461,,
North Richland Hills Public Library,http://www.library.nrhtx.com/,TX,31.054487,-97.563461,,
Paris Public Library,http://www.paris.lib.me.us/p/general-information_2033.html,TX,31.054487,-97.563461,,
Pasadena Public Library.,http://ppltx.net/,TX,31.054487,-97.563461,,
Pflugerville Community Library,http://www.pflugervilletx.gov/,TX,31.054487,-97.563461,,
Pharr Library,http://www.pharr-tx.gov/departments/pharr-library,TX,31.054487,-97.563461,,
Pioneer Memorial Library,http://www1.youseemore.com/pioneer/,TX,31.054487,-97.563461,,
Plano Public Library System,http://www.plano.gov/index.aspx?NID=203,TX,31.054487,-97.563461,,
Red River County Public Library,http://www.rrlibrary.org/,TX,31.054487,-97.563461,,
Richardson Public Library,http://www.cor.net/index.aspx?page=18,TX,31.054487,-97.563461,,
Rita & Truett Smith Public Library,http://www.wylietexas.gov/departments/library/index/index.php/,TX,31.054487,-97.563461,,
Round Rock Public Library,http://www.roundrocktexas.gov/library/,TX,31.054487,-97.563461,,
Salado Public Library,http://www.saladolibrary.org/,TX,31.054487,-97.563461,,
San Antonio Public Library,http://www.mysapl.org/,TX,31.054487,-97.563461,,
Schertz Public Library,http://schertzlibrary.org/,TX,31.054487,-97.563461,,
Seguin-Guadalupe County Public Library,http://www.seguin.lib.tx.us/,TX,31.054487,-97.563461,,
Sherman Public Library,http://www.barr.org/sherman1.htm,TX,31.054487,-97.563461,,
Sims Library,http://www.simslib.org/,TX,31.054487,-97.563461,,
Taylor Public Library,http://www.ci.taylor.tx.us/index.aspx?nid=25,TX,31.054487,-97.563461,,
The Library of Graham,http://grahamtexas.net/,TX,31.054487,-97.563461,,
Tom Green County Library,http://www1.youseemore.com/tomgreen/,TX,31.054487,-97.563461,,
Tye Preston Memorial Library,http://www.tpml.org/,TX,31.054487,-97.563461,,
Tyler Public Library,http://library.cityoftyler.org/,TX,31.054487,-97.563461,,
Unger Memorial Library,http://unger.myplainview.com/index.htm,TX,31.054487,-97.563461,,
University Park Public Library,http://www.uptexas.org/Library,TX,31.054487,-97.563461,,
Victoria Public Library,http://www.victoriapubliclibrary.org/,TX,31.054487,-97.563461,,
W. Walworth Harrison Public Library,http://www2.youseemore.com/harrison/default.asp,TX,31.054487,-97.563461,,
Waco - McLennan County Library,http://www.waco-texas.com/cms-library/,TX,31.054487,-97.563461,,
Wells Branch Community Library,http://www.wblibrary.org/,TX,31.054487,-97.563461,,
Weslaco Public Library,http://www.weslaco.lib.tx.us/,TX,31.054487,-97.563461,,
Westbank Community Library District,http://www.westbanklibrary.com/,TX,31.054487,-97.563461,,
Wichita Falls Public Library,http://www.wfpl.net/,TX,31.054487,-97.563461,,
Wimberley Village Library,http://www.wimberleylibrary.org/,TX,31.054487,-97.563461,,
Zula B. Wylie Library,http://www.cedarhilltx.com/index.aspx?NID=676,TXWashington County Library System,31.054487,-97.563461,,
Brigham City Library,http://bcpl.lib.ut.us/,UT,40.150032,-111.862434,,
Eagle Mountain Public Library,http://www.eaglemountaincity.org/index.asp?Type=B_BASIC&SEC={F2733418-22FF-4212-8D21-DDCB1307CC8D},UT,40.150032,-111.862434,,
Grand County Public Library,http://www.moablibrary.org/,UT,40.150032,-111.862434,,
Logan Library - Utah,http://library.loganutah.org/,UT,40.150032,-111.862434,,
Murray Library,http://murraylibrary.org/,UT,40.150032,-111.862434,,
Park City Library,http://parkcitylibrary.org/,UT,40.150032,-111.862434,,
Provo City Library,http://www.provolibrary.com/,UT,40.150032,-111.862434,,
Salt Lake City Public Library,http://www.slcpl.lib.ut.us/,UT,40.150032,-111.862434,,
Salt Lake County Library System,http://www.slcolibrary.org/,UT,40.150032,-111.862434,,
Springville Public Library,http://www.springville.org/library/,UT,40.150032,-111.862434,,
Summit County Library,http://www1.youseemore.com/SummitCounty/default.asp,UT,40.150032,-111.862434,,
Tremonton City Library,http://www.tremontonlibrary.org/,UT,40.150032,-111.862434,,
Weber County Public Library System,http://www.weberpl.lib.ut.us/,UTBrooks Memorial Library,40.150032,-111.862434,,
Ainsworth Public Library,http://ainsworthpubliclibrary.wordpress.com/,VE,44.045876,-72.710686,,
Aldrich Public Library,http://www.aldrich.lib.vt.us/,VE,44.045876,-72.710686,,
Bennington Free Library,http://benningtonfreelibrary.org/,VE,44.045876,-72.710686,,
Bixby Memorial Free Library,http://bixbylibrary.org/WPBixby/,VE,44.045876,-72.710686,,
Brown Public Library,http://www.brownpubliclibrary.org/,VE,44.045876,-72.710686,,
Burnham Memorial Library,http://colchestervt.gov/Library/,VE,44.045876,-72.710686,,
Dorothy Alling Memorial Library,http://www.williston.lib.vt.us/,VE,44.045876,-72.710686,,
Essex Free Library,http://www.essex.org/index.asp?Type=B_BASIC&SEC={7184EFBC-C919-43DF-8515-885060313675},VE,44.045876,-72.710686,,
Georgia Public Library - Vermont,http://www.georgia.lib.vt.us/,VE,44.045876,-72.710686,,
Goodrich Memorial Library,http://www.goodrichlibrary.org/,VE,44.045876,-72.710686,,
Guilford Free Library,http://homepages.sover.net/~wilken/guilfordlibrary/,VE,44.045876,-72.710686,,
Ilsley Public Library,http://www.ilsleypubliclibrary.org/,VE,44.045876,-72.710686,,
John G. McCullough Free Library,http://www.mccullough.lib.vt.us/,VE,44.045876,-72.710686,,
Joslin Memorial Library,http://www.joslinmemoriallibrary.com/,VE,44.045876,-72.710686,,
Kellogg-Hubbard Library,http://www.kellogghubbard.org/,VE,44.045876,-72.710686,,
Lawrence Memorial Library,http://www.lawrencelibrary.net/,VE,44.045876,-72.710686,,
Lincoln Library  - Vermont,http://www.lincolnlibraryvt.com/,VE,44.045876,-72.710686,,
Maclure Library,http://www.maclurelibrary.org/,VE,44.045876,-72.710686,,
Mark Skinner Library,http://markskinnerlibrary.org/,VE,44.045876,-72.710686,,
Norman Williams Public Library,http://normanwilliams.org/,VE,44.045876,-72.710686,,
Peacham Library,http://peachamlibrary.org/,VE,44.045876,-72.710686,,
Richmond Free Library,http://www.richmondfreelibraryvt.org/,VE,44.045876,-72.710686,,
Rockingham Free Public Library,http://rockinghamlibrary.org/index.html,VE,44.045876,-72.710686,,
Royalton Memorial Library,http://www.royaltonlibrary.org/,VE,44.045876,-72.710686,,
Rutland Free Library,http://rutlandfree.org/,VE,44.045876,-72.710686,,
Solomon Wright Public Library,http://www.solomonwrightlibrary.org/,VE,44.045876,-72.710686,,
South Burlington Community Library,http://www.sburlcomlib.com/,VE,44.045876,-72.710686,,
St. Albans Free Library,http://www.stalbansfreelibrary.org/,VE,44.045876,-72.710686,,
St. Johnsbury Athenaeum,http://www.stjathenaeum.org/,VE,44.045876,-72.710686,,
Windsor Public Library,http://windsorlibrary.org/,VE,44.045876,-72.710686,,
Winooski Memorial Library,http://winooskilibrary.wordpress.com/,VEHampton Public Library,44.045876,-72.710686,,
Loudoun County Public Library,http://library.loudoun.gov/,VA,37.769337,-78.169968,,
Portsmouth Public Library,http://www.portsmouthpubliclibrary.org/,VA,37.769337,-78.169968,,
Virginia Beach Public Library,http://www.vbgov.com/government/departments/libraries/Pages/home.aspx,VA,37.769337,-78.169968,,
Alexandria Library,http://www.alexandria.lib.va.us/client/home,VA,37.769337,-78.169968,,
Arlington Public Library - Virginia,http://library.arlingtonva.us/,VA,37.769337,-78.169968,,
Augusta County Library,http://www.augustacountylibrary.org/,VA,37.769337,-78.169968,,
Bedford Public Library System,http://www.bplsonline.org/,VA,37.769337,-78.169968,,
Blackwater Regional Library,http://www.blackwaterlib.org/,VA,37.769337,-78.169968,,
Campbell County Public Library - Virginia,http://www.campbellcountylibraries.org/,VA,37.769337,-78.169968,,
Central Rappahannock Regional Library System,http://www.librarypoint.org/,VA,37.769337,-78.169968,,
Central Virginia Regional Library,http://cvrl.net/,VA,37.769337,-78.169968,,
Chesapeake Public Library System,http://www.chesapeake.lib.va.us/,VA,37.769337,-78.169968,,
Chesterfield County Public Library,http://library.co.chesterfield.va.us/,VA,37.769337,-78.169968,,
Eastern Shore Public Library,http://www.espl.org/,VA,37.769337,-78.169968,,
Fairfax County Public Library,http://www.fairfaxcounty.gov/library/,VA,37.769337,-78.169968,,
Fauquier County Public Library,http://www.fauquiercounty.gov/government/departments/library/index.cfm?action=locations,VA,37.769337,-78.169968,,
Handley Regional Library,http://www.handleyregional.org/handley/default.asp,VA,37.769337,-78.169968,,
Henrico County Public Library,http://www.henricolibrary.org/,VA,37.769337,-78.169968,,
James City County Library,http://www.wrl.org/,VA,37.769337,-78.169968,,
Jefferson-Madison Library,http://jmrl.org/,VA,37.769337,-78.169968,,
Lynchburg Public Library,http://www.lynchburgva.gov/Index.aspx?page=4287,VA,37.769337,-78.169968,,
Mary Riley Styles Public Library,http://www.fallschurchva.gov/Content/Library/default.aspx?cnlid=3813,VA,37.769337,-78.169968,,
Massanutten Regional Library,http://www.mrlib.org/Home.aspx,VA,37.769337,-78.169968,,
Mathews Memorial Library,http://www.mathewslibrary.org/,VA,37.769337,-78.169968,,
Montgomery-Floyd Regional Library,http://www.montgomery-floyd.lib.va.us/,VA,37.769337,-78.169968,,
Norfolk Public Library,http://www.npl.lib.va.us/,VA,37.769337,-78.169968,,
Orange County Public Library - Virginia,http://www.ocplva.org/,VA,37.769337,-78.169968,,
Pamunkey Regional Library,http://www.pamunkeylibrary.org/,VA,37.769337,-78.169968,,
Petersburg Public Library - Virginia,http://www.ppls.org,VA,37.769337,-78.169968,,
Pittsylvania County Library System,http://www.pcplib.org/,VA,37.769337,-78.169968,,
Powhatan Public Library,http://www.powhatanlibrary.org/,VA,37.769337,-78.169968,,
Prince William Public Library System,http://www.pwcgov.org/library,VA,37.769337,-78.169968,,
Pulaski County Library System,http://www.pclibs.org/,VA,37.769337,-78.169968,,
Purcellville Public Library,http://www.co.loudoun.va.us/index.aspx?NID=116,VA,37.769337,-78.169968,,
Richmond Public Library - Virginia,http://www.richmondpubliclibrary.org/,VA,37.769337,-78.169968,,
Roanoke Valley Libraries,http://www.rvl.info/uhtbin/cgisirsi/x/x/0/49,VA,37.769337,-78.169968,,
Rockbridge Regional Library,http://www1.youseemore.com/rockbridge/default.asp,VA,37.769337,-78.169968,,
Russell County Public Library,http://www.russell.lib.va.us/,VA,37.769337,-78.169968,,
Samuels Public Library,http://www.samuelslibrary.net/,VA,37.769337,-78.169968,,
Shenandoah County Library,http://www.shenandoah.co.lib.va.us/,VA,37.769337,-78.169968,,
Southside Regional Library,http://www1.youseemore.com/southside/,VA,37.769337,-78.169968,,
Staunton Public Library,http://www.staunton.va.us/directory/departments-h-z/library/library,VA,37.769337,-78.169968,,
Suffolk Public Library,http://www.suffolk.lib.va.us/,VA,37.769337,-78.169968,,
Tazewell County Public Library,http://www.tcplweb.org/,VA,37.769337,-78.169968,,
Washington County Public Library - Virginia,http://www.wcpl.net/,VA,37.769337,-78.169968,,
